hash,source,title,summary,link,published,mentioned_tickers,fetched_at
8116f2f292196f608b866e2c07bd1773,economic_times_news,Cabinet approves India-Oman trade pact; may be signed during PM's Oman visit on Dec 17-18,India and Oman are set to sign a free trade agreement. The pact will be signed during Prime Minister Narendra Modi's visit to Oman from December 17-18. This Comprehensive Economic Partnership Agreement aims to boost trade and investment between the two nations. Oman is a significant export market for India in the Gulf region.,https://economictimes.indiatimes.com/news/economy/foreign-trade/cabinet-approves-india-oman-trade-pact-may-be-signed-during-pms-oman-visit-on-dec-17-18/articleshow/125935356.cms,"Fri, 12 Dec 2025 19:34:41 +0530",GENERAL,2025-12-14T23:25:39.590802
bb864af87f94a5a8eeb855b4b18efcee,economic_times_news,India-UK trade pact not to restrict India's use of compulsory licensing in any form: MoS Jitin Prasada,"India's ability to use compulsory licensing remains unrestricted by the India-UK free trade agreement. This vital tool for accessing life-saving technologies during emergencies is fully preserved. The agreement also grants Indian companies guaranteed access to the UK's public procurement market, valued at over 90 billion pounds annually. Negotiations for FTAs with the European Union and the US are also ongoing.",https://economictimes.indiatimes.com/news/economy/foreign-trade/india-uk-trade-pact-not-to-restrict-indias-use-of-compulsory-licensing-in-any-form-mos-jitin-prasada/articleshow/125935198.cms,"Fri, 12 Dec 2025 19:21:01 +0530",GENERAL,2025-12-14T23:25:39.590873
8fdf3d5737133d2d47875dd333e7a885,economic_times_news,Govt hikes copra MSP by up to ₹445 for 2026 season,"The government has raised the minimum support price for milling copra to Rs 12,027 per quintal and for ball copra to Rs 12,500 per quintal for the 2026 season. This move aims to provide better returns to coconut growers and boost production. NAFED and NCCF will continue as nodal agencies for procurement.",https://economictimes.indiatimes.com/news/economy/agriculture/govt-hikes-copra-msp-by-up-to-445-for-2026-season/articleshow/125933537.cms,"Fri, 12 Dec 2025 17:38:53 +0530",GENERAL,2025-12-14T23:25:39.590944
e3f38cffc4338ea7f1ac615d302a2b98,economic_times_news,"Stablecoins pose big risks, serve no real purpose, says RBI’s Rabi Sankar","Reserve Bank of India Deputy Governor T. Rabi Sankar cautioned against stablecoins, citing significant macroeconomic risks and their lack of unique utility compared to fiat money. He emphasized that these digital tokens do not offer benefits beyond what traditional currency can provide, and India will maintain a cautious approach to such innovations.",https://economictimes.indiatimes.com/news/economy/policy/rbi-warns-of-stablecoin-risks-dismisses-claims-of-utility/articleshow/125933450.cms,"Fri, 12 Dec 2025 17:34:49 +0530",GENERAL,2025-12-14T23:25:39.591018
55f3edf1e5d99387f4eabcdd07b76a52,economic_times_news,"PLI schemes attract ₹2 lakh crore investment till September, lift output and jobs across sectors","India's Production Linked Incentive (PLI) program has significantly boosted manufacturing, investment, and exports, with nearly ₹2 lakh crore invested across 14 sectors. This has led to over ₹18.7 lakh crore in production and sales, creating 12.6 lakh jobs. Key sectors like pharmaceuticals and electronics have seen substantial growth, enhancing domestic capacity and global competitiveness.",https://economictimes.indiatimes.com/news/economy/policy/pli-schemes-attract-2-lakh-crore-investment-till-september-lift-output-and-jobs-across-sectors/articleshow/125933378.cms,"Fri, 12 Dec 2025 17:34:28 +0530",GENERAL,2025-12-14T23:25:39.591132
3d91ae67081f9b1ec5cadde9bdd07064,economic_times_news,India's forex reserves rise by $1.03 billion to $687.26 billion as of December 12,"India's foreign exchange reserves saw a significant boost, rising by $1.03 billion to reach $687.26 billion as of December 12, 2025. The Reserve Bank of India confirmed this increase, highlighting its ongoing monitoring and intervention in the foreign exchange market to ensure stable trading conditions.",https://economictimes.indiatimes.com/news/economy/indicators/indias-forex-reserves-rise-by-1-03-billion-to-687-26-billion-as-of-december-12/articleshow/125933014.cms,"Fri, 12 Dec 2025 17:07:43 +0530",GENERAL,2025-12-14T23:25:39.591215
a3046a4579995ac482a2a1dec9d8656e,economic_times_news,"India, France seal treaty revamp giving Paris dividend relief, Delhi tax rights","Bilateral trade between India and France stood at $15 billion last year, and Indian Prime Minister Narendra Modi and French President Emmanuel Macron have been forging warmer ties. The two sides have been working to recast their tax treaty since 2024 to modernize it by adapting global standards on tax transparency.",https://economictimes.indiatimes.com/news/economy/foreign-trade/india-france-seal-treaty-revamp-giving-paris-dividend-relief-delhi-tax-rights/articleshow/125932597.cms,"Fri, 12 Dec 2025 16:43:13 +0530",GENERAL,2025-12-14T23:25:39.591275
56cf074fc53ea4edb169bff2237e6364,economic_times_news,CoalSETU: Govt allows coal linkage holders to export up to 50% of coal capacity,"The Union Cabinet Committee on Economic Affairs has approved a new 'CoalSETU window' allowing coal linkage holders to export up to 50% of their coal capacity. This move, part of ongoing coal sector reforms, aims to utilize surplus domestic production for industrial use and export, ensuring seamless, efficient, and transparent utilization.",https://economictimes.indiatimes.com/news/economy/policy/coalsetu-govt-allows-coal-linkage-holders-to-export-up-to-50-of-coal-capacity/articleshow/125932230.cms,"Fri, 12 Dec 2025 16:30:09 +0530",GENERAL,2025-12-14T23:25:39.591336
431d86902b3db3a5acb8d9a153263098,economic_times_news,"Census 2027: Cabinet clears Rs 11,718 crore budget, two-phase exercise from 2026","The Union Cabinet has greenlit a substantial Rs 11,718 crore budget for Census 2027. This crucial decennial exercise will unfold in two phases: house listing from April to September 2026, followed by population enumeration in February 2027. Special arrangements are in place for snow-laden regions, with enumeration scheduled for September 2026.",https://economictimes.indiatimes.com/news/economy/policy/census-2027-cabinet-clears-rs-11718-crore-budget-two-phase-exercise-from-2026/articleshow/125932141.cms,"Fri, 12 Dec 2025 16:15:46 +0530",GENERAL,2025-12-14T23:25:39.591394
5933702302ecbed32a388904a7ea5d6c,economic_times_news,India’s retail inflation quickens to 0.71% in November from record low of 0.25% in October,"India's retail inflation rose to 0.71% in November, driven by firming food prices, though it remained below the RBI's 4% target. The central bank now forecasts 2.0% inflation for the fiscal year and has raised its GDP growth projection to 7.3% for FY26.",https://economictimes.indiatimes.com/news/economy/indicators/indias-retail-inflation-quickens-to-0-71-in-november-from-record-low-of-0-25-in-october/articleshow/125931022.cms,"Fri, 12 Dec 2025 16:03:53 +0530",GENERAL,2025-12-14T23:25:39.591457
f0d52daa5be1a6a5078bfc6732d32ebd,economic_times_news,Why are all eyes now watching your shopping cart?,"India's economic growth is increasingly driven by robust domestic consumption, a crucial buffer against global trade headwinds and rising tariffs. Low inflation, coupled with GST cuts and easing income taxes, is boosting household purchasing power. A significant revival in rural demand further strengthens this internal economic resilience, positioning consumer spending as India's most reliable growth pillar amidst global uncertainties.",https://economictimes.indiatimes.com/news/economy/policy/consumption-demand-in-india-economy-rural-urban-why-are-all-eyes-now-watching-your-shopping-cart/articleshow/125931416.cms,"Fri, 12 Dec 2025 15:58:02 +0530",UPL,2025-12-14T23:25:39.591519
11d9d48a06a3cf04d2676c65bcf6610b,economic_times_news,Cabinet approves India-Oman FTA ahead of Modi's visit,"India and Oman have approved a Comprehensive Economic Partnership Agreement (CEPA), a Free Trade Agreement expected to deepen economic ties and boost trade. This development follows Oman's Shura Council approval and precedes Prime Minister Modi's visit to Oman, highlighting the strong strategic partnership between the two nations.",https://economictimes.indiatimes.com/news/economy/foreign-trade/cabinet-approves-india-oman-fta-ahead-of-modis-visit/articleshow/125931031.cms,"Fri, 12 Dec 2025 15:26:02 +0530",GENERAL,2025-12-14T23:25:39.591575
84836b37224408efeb783ee47eb2f281,economic_times_news,"Cabinet approves landmark reforms, including 100% FDI in insurance, atomic energy liberalisation",The Union Cabinet has approved major reforms. Foreign direct investment in insurance is now 100 percent. A new Higher Education Commission of India will be formed. The atomic energy sector is open for private companies. India and Oman signed a Free Trade Agreement. MGNREGA employment days have been revised. These steps aim to boost the economy.,https://economictimes.indiatimes.com/news/economy/foreign-trade/cabinet-approves-landmark-reforms-including-100-fdi-in-insurance-atomic-energy-liberalisation/articleshow/125931039.cms,"Fri, 12 Dec 2025 15:22:14 +0530",GENERAL,2025-12-14T23:25:39.591637
634183f95aeb2b65f3cefccbb1409929,economic_times_news,"Mexico's tariffs to hit India's auto, auto components, metal, electronics exports: Experts","The higher duties will take effect on January 1, 2026. Under the decision, Mexico will impose steep import tariffs - ranging from about 5 per cent to as high as 50 per cent on a wide range of goods from countries that do not have free trade agreements with Mexico, including India, China, South Korea, Thailand and Indonesia.",https://economictimes.indiatimes.com/news/economy/foreign-trade/mexicos-tariffs-to-hit-indias-auto-auto-components-metal-electronics-exports-experts/articleshow/125930965.cms,"Fri, 12 Dec 2025 15:18:32 +0530",GENERAL,2025-12-14T23:25:39.591700
e159900da4df5db486e5ca46201fa641,economic_times_news,PMFME scheme helped small entrepreneur increase turnover by 1.7 times: MoS Ravneet Singh,"The PMFME scheme is boosting small businesses.  Entrepreneurs, farmers, and women are seeing their income rise significantly.  The scheme has already increased turnovers by 1.7 times.  With a budget of Rs 10,000 crore, it provides subsidies and aims to integrate technology.  The government is considering extending this successful initiative beyond 2026.",https://economictimes.indiatimes.com/news/economy/policy/pmfme-scheme-helped-small-entrepreneur-increase-turnover-by-1-7-times-mos-ravneet-singh/articleshow/125930889.cms,"Fri, 12 Dec 2025 15:14:37 +0530",GENERAL,2025-12-14T23:25:39.591783
d8aae57c9161813f784f66189c937246,economic_times_news,Insurance Amendment Bill: Cabinet approves 100% FDI in Indian insurance firms,"The Union Cabinet, led by Prime Minister Narendra Modi, on Friday approved a landmark bill proposing to raise the foreign direct investment (FDI) limit in insurance companies to 100%, alongside a series of structural reforms aimed at strengthening the sector.",https://economictimes.indiatimes.com/news/economy/policy/insurance-amendment-bill-cabinet-approves-allowing-100-percent-fdi/articleshow/125930749.cms,"Fri, 12 Dec 2025 15:06:24 +0530",GENERAL,2025-12-14T23:25:39.591836
26274e5e39f50e439b78c0fcf57609bc,economic_times_news,"India, New Zealand discuss ways to fast-track FTA talks",India and New Zealand are working to speed up their free trade agreement talks. New Zealand's Trade Minister met with India's Commerce Minister to review progress. The agreement aims to boost trade and investment between the two nations. Talks were launched in March 2025 and four rounds have been completed. Bilateral trade has seen significant growth.,https://economictimes.indiatimes.com/news/economy/foreign-trade/india-new-zealand-discuss-ways-to-fast-track-fta-talks/articleshow/125930772.cms,"Fri, 12 Dec 2025 15:05:10 +0530",GENERAL,2025-12-14T23:25:39.591892
c20604a6263e8bd031d7b23e697ac933,economic_times_news,"Govt to extend FPO scheme for five years, address compliance and capital hurdles","The government will extend its central scheme for Farmer Producer Organisations (FPOs) for another five years, from 2026-31, to address operational scaling challenges. The scheme aims to improve capacity building, access to capital, and compliance for FPOs, which have already reached 52 lakh farmers and achieved significant turnover.",https://economictimes.indiatimes.com/news/economy/agriculture/govt-to-extend-fpo-scheme-for-five-years-address-compliance-and-capital-hurdles/articleshow/125929830.cms,"Fri, 12 Dec 2025 14:05:36 +0530",GENERAL,2025-12-14T23:25:39.591946
44fcc3e61bd41a11ff8582615628cf9c,economic_times_news,"Mexico Parliament nod to tariffs on India, others prompts FTA push by exporters","Mexico will impose significant tariffs on imports from countries like India starting January 1, 2026. This move could impact India's annual shipments worth $5.75 billion. Tariffs will range from 5-50% on over 1,400 products. Indian exporters are concerned about competitiveness and are pushing for a trade deal with Mexico. This could also help bypass US tariffs.",https://economictimes.indiatimes.com/news/economy/foreign-trade/mexico-parl-nod-to-tariffs-on-india-others-prompts-fta-push-by-exporters/articleshow/125926905.cms,"Fri, 12 Dec 2025 11:20:25 +0530",GENERAL,2025-12-14T23:25:39.592124
b9341f62377ecf47270734da63ad522c,economic_times_news,India frees up visas for Chinese professionals in key step to boost ties,"India is now issuing Chinese business visas within a month. This move aims to boost ties with China and end significant output losses. Bureaucratic hurdles have been removed, speeding up approvals. This decision follows Prime Minister Narendra Modi's efforts to improve the business environment for foreign investors. The change is expected to help Indian electronics makers and other industries.",https://economictimes.indiatimes.com/news/economy/policy/india-frees-up-visas-for-chinese-professionals-in-key-step-to-boost-ties/articleshow/125926339.cms,"Fri, 12 Dec 2025 10:32:52 +0530",GENERAL,2025-12-14T23:25:39.592264
956d19a4da1f49e3eadd3746ad0a11da,economic_times_news,'If someone is taking a bribe…': Piyush Goyal warns contractors over delays &amp; corruption,,https://economictimes.indiatimes.com/news/economy/policy/if-someone-is-taking-a-bribe-piyush-goyal-warns-contractors-over-delays-corruption/videoshow/125925988.cms,"Fri, 12 Dec 2025 10:10:53 +0530",GENERAL,2025-12-14T23:25:39.592306
1fff5330624a8ba42b2972afb11474eb,economic_times_news,Copyright Act may be updated for AI royalty,The government is considering changes to the Copyright Act. This is to create a system for paying royalties to creators whose work is used to train artificial intelligence. A committee has proposed a mandatory license for AI developers. This license would include payments to copyright holders. A central body would manage these royalty collections and distributions.,https://economictimes.indiatimes.com/news/economy/policy/copyright-act-may-be-updated-for-ai-royalty/articleshow/125923787.cms,"Fri, 12 Dec 2025 06:50:37 +0530",LT,2025-12-14T23:25:39.592362
bf5b0e5de0bc805d8f057343fdce4fb6,economic_times_news,US should sign trade deal if happy with offer: Piyush Goyal,"India's Commerce Minister Piyush Goyal indicated the US should sign a trade agreement if satisfied with New Delhi's offer, following positive remarks from US trade officials. Meanwhile, Italy's Deputy Prime Minister expressed optimism for an India-EU Free Trade Agreement within six months, though India's minister declined to provide a specific timeline for the deal.",https://economictimes.indiatimes.com/news/economy/foreign-trade/us-should-sign-trade-deal-if-happy-with-offer-piyush-goyal/articleshow/125923778.cms,"Fri, 12 Dec 2025 06:46:17 +0530",GENERAL,2025-12-14T23:25:39.592417
7b5e745cae6c0791790af8e5f40a4bad,economic_times_news,"Niti Aayog backs policy push, tax sops to take corporate bond market to Rs 120 lakh crore","Niti Aayog has proposed sweeping tax, regulatory, and market reforms to expand India’s corporate bond market into a major long-term capital source by 2030. The report urges parity in taxation, lower barriers for foreign investors, stronger market infrastructure, and coordinated policy measures to support investment and India’s growth ambitions.",https://economictimes.indiatimes.com/news/economy/policy/niti-aayog-pushes-for-policy-push-tax-sops-to-take-corporate-bond-mkt-to-rs-120-lakh-crore/articleshow/125923751.cms,"Fri, 12 Dec 2025 06:41:31 +0530",GENERAL,2025-12-14T23:25:39.592481
6eefd0a513833f19bdb3b5b582ab7a1d,economic_times_news,"With low inflation, GST cuts, easing rates, economists expect consumption to stay strong next year as well","Consumption momentum is expected to remain strong in the coming year, driven by low inflation, the positive effects of GST cuts, and easing policy rates. Economists anticipate this trend will continue to fuel demand and support household real incomes, though growth may be led by affluent consumers.",https://economictimes.indiatimes.com/news/economy/indicators/with-low-inflation-gst-cuts-easing-rates-economists-expect-consumption-to-stay-strong-next-year-as-well/articleshow/125923735.cms,"Fri, 12 Dec 2025 06:36:39 +0530",GENERAL,2025-12-14T23:25:39.592534
b73e06cf911fa237339044a0ec1825b6,economic_times_news,"India's rice output may hit record 152 MT in 2025-26, says US Department of Agriculture","India is projected to achieve a historic peak in rice production, hitting 152 million tonnes during the 2025-26 season. Meanwhile, wheat production is also on the rise. Unfortunately, the oilseed sector might face a downturn. Analysts attribute the rice boom to favorable monsoon conditions and expanded planting areas.",https://economictimes.indiatimes.com/news/economy/agriculture/indias-rice-output-may-hit-record-152-mt-in-2025-26/articleshow/125920140.cms,"Fri, 12 Dec 2025 00:29:33 +0530",LT,2025-12-14T23:25:39.592587
b826c27715f01d423547d99a8aadc687,economic_times_news,PM Modi speaks to US president Donald Trump as bilateral trade agreement talks progress,"Prime Minister Narendra Modi and US President Donald Trump held a ""warm and engaging"" conversation, reviewing bilateral relations and discussing cooperation in critical technologies, energy, defense, and security. The leaders also touched upon ongoing trade negotiations, with both sides indicating progress in the talks.",https://economictimes.indiatimes.com/news/economy/foreign-trade/pm-modi-speaks-to-us-president-donald-trump-as-bilateral-trade-agreement-talks-progress/articleshow/125919519.cms,"Fri, 12 Dec 2025 00:00:46 +0530",GENERAL,2025-12-14T23:25:39.592910
316e8c3fc335546f2ff7ec5100efd88e,economic_times_news,EU FTA declaration soon: India-Italy ties get further boost; Modi invited to visit Rome,"India is enthusiastically enhancing its relationship with the European Union, with negotiations for a free trade agreement moving forward. The Republic Day celebrations are set to welcome EU leaders as prominent guests. Recently, India had the honor of hosting EU trade commissioner Maros Sefcovic and Italy's deputy prime minister Antonio Tajani, showcasing a commitment to collaboration.",https://economictimes.indiatimes.com/news/economy/foreign-trade/eu-fta-declaration-soon-india-italy-ties-get-further-boost-modi-invited-to-visit-rome/articleshow/125919271.cms,"Thu, 11 Dec 2025 23:47:27 +0530",GENERAL,2025-12-14T23:25:39.592981
923f89adac3af1b1ad9485228be35ecd,economic_times_news,"India must overcome bottlenecks to raise quantity, quality of workforce participation: NCAER report",India faces challenges in boosting workforce quality and quantity. Skilling and small businesses are vital for job growth. Increasing the skilled workforce could create millions of jobs by 2030. Embracing digital technologies and improving credit access will significantly boost hiring. India's economic future depends on enhancing the productivity of its smallest enterprises.,https://economictimes.indiatimes.com/news/economy/policy/india-must-overcome-bottlenecks-to-raise-quantity-quality-of-workforce-participation-ncaer-report/articleshow/125916918.cms,"Thu, 11 Dec 2025 21:28:21 +0530",GENERAL,2025-12-14T23:25:39.593044
d98509ea1c003bd95aadd5b5d85857bf,livemint_markets,"Stocks to watch: Paytm, Godawari Power to BEL — Here are 10 stocks to be in focus on Monday. Do you own?","Stocks to watch: One 97 Communications, Wipro, to KEC International and Bharat Electronics (BEL) — Here is a list of 10 company shares which will be in focus of the stock market investors on Monday, 15 December 2025.",https://www.livemint.com/market/stock-market-news/stock-to-watch-paytm-godawari-power-to-bel-here-are-10-stocks-to-be-on-focus-on-monday-do-you-own-11765720573970.html,"Sun, 14 Dec 2025 21:34:40 +0530",WIPRO,2025-12-14T23:25:40.828242
453c57d1db546ab47339c5ff2bd20a8a,livemint_markets,"Underinvestment risks future oil price spikes, ExxonMobil's Joshi warns","Prasanna V. Joshi of ExxonMobil emphasizes the need for increased investment in oil exploration and production to meet future demand, while cautioning that Opec's output increases may cause a near-term surplus.",https://www.livemint.com/market/oil-demand-india-opec-output-increase-brent-crude-prices-11765708015475.html,"Sun, 14 Dec 2025 20:47:31 +0530",GENERAL,2025-12-14T23:25:40.828329
5f45aa8aca8049c75e602c175384548f,livemint_markets,Trump’s ‘run it hot’ economic strategy may keeps stocks rolling. Not so much for bonds.,"President Donald Trump gave himself an ‘A-plus-plus-plus-plus-plus’ grade on his stewardship of the US economy. The economy is getting more fuel, whether it needs it or not.",https://www.livemint.com/market/stock-market-news/trumps-run-it-hot-economic-strategy-may-keeps-stocks-rolling-not-so-much-for-bonds-11765714595646.html,"Sun, 14 Dec 2025 17:49:31 +0530",GENERAL,2025-12-14T23:25:40.828398
2fa2ec0b4ad902446436614954d374ff,livemint_markets,How to lose money in the markets: 2025 edition,"The market's biggest secrets are out: hundreds of crores in scams, 91% loss rates, and small-cap crashes. Dive into 2025’s sharpest lessons on valuations, derivatives danger,and the reality behind India's trading frenzy.",https://www.livemint.com/market/india-market-lessons-2025-finfluencer-derivatives-11765695147616.html,"Sun, 14 Dec 2025 17:00:23 +0530",GENERAL,2025-12-14T23:25:40.828456
43bd1184b0c772b158434da9c6e353d2,livemint_markets,Corona Remedies IPO: GMP ahead of listing signals strong debut for shares — Details here,"Corona Remedies IPO: Shares of Corona Remedies are set to be listed on the Indian stock market on Monday, 15 December 2025, and the GMP shows a strong debut for shares after heavy bidding amongst all three investor segments in the public issue.&amp;nbsp;",https://www.livemint.com/market/ipo/corona-remedies-ipo-gmp-ahead-of-listing-signals-strong-debut-for-shares-details-here-11765706822955.html,"Sun, 14 Dec 2025 16:43:24 +0530",GENERAL,2025-12-14T23:25:40.828523
901c80cbed109ae6b537e041ef3ad583,livemint_markets,Why Indian stock market been underperforming compared to its Asian peers? Explained,"India has grossly underperformed Asian peers with a dollar term return of about 10%, 5.7% is the depreciation of INR.",https://www.livemint.com/market/stock-market-news/why-indian-stock-market-been-underperforming-compared-to-its-asian-peers-explained-11765708102201.html,"Sun, 14 Dec 2025 16:05:41 +0530",GENERAL,2025-12-14T23:25:40.828568
46bb3b67eecdebf08781c4bd88c4d526,livemint_markets,Wakefit Innovations IPO listing tomorrow. Here's what GMP signals,"After receiving a moderate response during the three-day subscription period, the shares of Wakefit Solutions are trading at a premium of  ₹7, as per Investorgain.",https://www.livemint.com/market/ipo/wakefit-innovations-ipo-listing-tomorrow-heres-what-gmp-signals-11765700616126.html,"Sun, 14 Dec 2025 15:56:44 +0530",GENERAL,2025-12-14T23:25:40.828623
7a6680433905fed12521780f13d50425,livemint_markets,"Gold price continues to shine, Silver trades above  ₹2,00,000. Will it sustain the rally in 2025?","On Thursday, silver touched an all-time high of  ₹1,98,814 per kg and ended the day 5.33% higher at  ₹1,98,799. Gold February contracts closed at  ₹1,32,469 per 10 grams, up 2%.",https://www.livemint.com/market/commodities/gold-price-continues-to-shine-silver-trades-above-2-00-000-will-it-sustain-the-rally-in-2025-11765698676872.html,"Sun, 14 Dec 2025 13:41:57 +0530",GENERAL,2025-12-14T23:25:40.828680
d6153eb0d08f69558d29dfa3e7004c5b,livemint_markets,Acko to join wave of tech IPOs with $300-400 million listing plan,The digital insurer is in preliminary talks with bankers for a 2026-27 public issue.,https://www.livemint.com/market/ipo/acko-insuretech-platform-initial-public-offering-india-market-debut-digital-insurer-health-insurance-11765686991623.html,"Sun, 14 Dec 2025 13:07:48 +0530",GENERAL,2025-12-14T23:25:40.828721
f04be5272d8152d7808ff54702426ae0,livemint_markets,"Swiggy share price to remain in focus on Monday, here's why","In an exchange filing on December 13, Swiggy informed the exchanges that the QIP saw a strong and diversified participation from marquee global and domestic institutional investors.",https://www.livemint.com/market/stock-market-news/swiggy-share-price-to-remain-in-focus-on-monday-heres-why-11765695916113.html,"Sun, 14 Dec 2025 13:04:59 +0530",GENERAL,2025-12-14T23:25:40.828769
6aa2a70bccd175f6a732841d3765c5f4,livemint_markets,"FPIs withdraw  ₹17,955 cr from Indian equities in Dec; total outflow at  ₹1.6 lakh cr in 2025","FPIs withdraw  ₹17,955 cr from Indian equities in Dec; total outflow at  ₹1.6 lakh cr in 2025",https://www.livemint.com/market/stock-market-news/fpis-withdraw-rs-17-955-cr-from-indian-equities-in-dec-total-outflow-at-rs-1-6-lakh-cr-in-2025-11765697472505.html,"Sun, 14 Dec 2025 13:01:11 +0530",GENERAL,2025-12-14T23:25:40.828818
9dcd2966b7cefe5b052e862123e55593,livemint_markets,Upcoming IPO: Mumbai-based Aspri Spirits Limited files DRHP for  ₹140 crore public issue,"Upcoming IPO: Aspri Spirits IPO IPO comprises a fresh issue of equity shares with a face value of  ₹5 each, aggregating up to  ₹140 crore, alongside an offer for sale of 5,000,000 equity shares.",https://www.livemint.com/market/ipo/upcoming-ipo-mumbai-based-aspri-spirits-limited-files-drhp-for-140-crore-public-issue-11765694206212.html,"Sun, 14 Dec 2025 12:32:44 +0530",GENERAL,2025-12-14T23:25:40.828875
b3a5de285974a809d3a202e296d321f3,livemint_markets,"Upcoming IPOs: KSH International IPO among four new issues, 15 listings scheduled for next week; check full list here","Upcoming IPOs: Meanwhile, Wakefit Innovations IPO, Corona Remedies IPO, Nephrocare Health IPO and others will make their stock market debut in the upcoming week.",https://www.livemint.com/market/ipo/upcoming-ipos-ksh-international-ipo-among-four-new-issues-15-listings-scheduled-for-next-week-11765687283503.html,"Sun, 14 Dec 2025 11:51:12 +0530",LT,2025-12-14T23:25:40.828928
4e90b69bd39dbfc4e855de1ed8ab821d,livemint_markets,Stocks to buy under  ₹100: Sumeet Bagadia recommends three stocks to buy on Monday - 15 December 2025,"Sumeet Bagadia has recommended three stocks to buy on Monday, December 15. The three stock picks by Bagadia are - IDBI Bank, SMC Global Securities, and Hardwyn India.",https://www.livemint.com/market/stock-market-news/stocks-to-buy-under-100-sumeet-bagadia-recommends-three-stocks-to-buy-on-monday-15-december-2025-11765685939802.html,"Sun, 14 Dec 2025 10:02:05 +0530",GENERAL,2025-12-14T23:25:40.828987
d86e08cb7e9a9e8fe9e23da2dd1e8e91,livemint_markets,Buy or sell: Ganesh Dongre of Anand Rathi recommends three stocks to buy on Monday - 15 December 2025,"Ganesh Dongre of Anand Rathi recommends three stocks to buy on Monday - Grasim Industries, Steel Authority of India, and Hindustan Aeronautics.",https://www.livemint.com/market/stock-market-news/buy-or-sell-ganesh-dongre-of-anand-rathi-recommends-three-stocks-to-buy-on-monday-15-december-2025-11765683443003.html,"Sun, 14 Dec 2025 09:29:09 +0530",GRASIM,2025-12-14T23:25:40.829037
78c841fa004c549b1c454181e6d81c69,livemint_markets,WPI inflation to India-US trade deal: Top five triggers for Indian stock market this week,"Top five stock market triggers next week: India's WPI inflation, India-US trade deal, Rupee outlook, FII activity and gold prices are the top five triggers for the Indian stock market.",https://www.livemint.com/market/stock-market-news/wpi-inflation-to-india-us-trade-deal-top-five-triggers-for-indian-stock-market-this-week-11765678373366.html,"Sun, 14 Dec 2025 07:56:33 +0530",GENERAL,2025-12-14T23:25:40.829089
39e7742cac142715fbed9469639e0377,livemint_markets,Asia’s Rich Drive $200 Billion Revival in Complex Equity Notes,Rich Asian investors are plowing record money into complex stock bets that saddled them with big losses just a few years ago.,https://www.livemint.com/market/stock-market-news/asias-rich-drive-200-billion-revival-in-complex-equity-notes-11765675598862.html,"Sun, 14 Dec 2025 06:56:38 +0530",GENERAL,2025-12-14T23:25:40.829138
c8639b1347554904d74dc69607bc8ad0,livemint_markets,"Shiprocket files updated DRHP with Sebi for  ₹2,342 crore IPO. Check details","Shiprocket has filed an updated draft with Sebi to raise over  ₹2,342 crore through its IPO, including a fresh issue of equity shares and an offer for sale. The funds will support growth, debt repayment, and potential acquisitions.",https://www.livemint.com/market/stock-market-news/shiprocket-files-updated-drhp-with-sebi-for-rs-2-342-crore-ipo-check-details-11765619490599.html,"Sat, 13 Dec 2025 16:11:15 +0530",GENERAL,2025-12-14T23:25:40.829198
297cb116e42bb737b03c546275e5ab8e,livemint_markets,Shivganga Drillers files DRHP with Sebi for IPO to raise  ₹400 crore. Check details,"Shivganga Drillers plans an IPO to raise  ₹400 crore. The proceeds will fund machinery and debt repayment. The company has seen impressive revenue growth, from  ₹600.13 million in Fiscal 2023 to  ₹3,544.48 million in Fiscal 2025.",https://www.livemint.com/market/ipo/shivganga-drillers-files-drhp-with-sebi-for-ipo-to-raise-rs-400-crore-check-details-11765620807409.html,"Sat, 13 Dec 2025 15:48:37 +0530",GENERAL,2025-12-14T23:25:40.829257
76ef912e5691623d03c48a2c189c5d8a,livemint_markets,"ICICI Prudential AMC IPO vs KSH International IPO: Which offer to apply for next week? Here's what GMP, experts signal","ICICI Prudential AMC IPO vs KSH International IPO: Among the two IPOs available for subscription, the grey market trend clearly leans in favour of ICICI Prudential AMC.",https://www.livemint.com/market/ipo/icici-prudential-amc-ipo-vs-ksh-international-ipo-which-offer-to-apply-for-next-week-heres-what-gmp-experts-signal-11765619357342.html,"Sat, 13 Dec 2025 15:29:32 +0530",GENERAL,2025-12-14T23:25:40.829309
a405e4e8e72cacf10aa7cae34ed41b7b,livemint_markets,Rupee at record low: Can India-US trade deal spark a meaningful rebound? Explained,"The rupee fell to a record intraday low of 90.56 against the greenback on Friday, December 12, registering a fall of 24 paise from its previous close. At close, the rupee was at 90.49, down 17 paise.",https://www.livemint.com/market/stock-market-news/usd-vs-inr-can-india-us-trade-deal-trigger-a-meaningful-rebound-in-rupee-from-record-lows-11765615702703.html,"Sat, 13 Dec 2025 14:25:09 +0530",GENERAL,2025-12-14T23:25:40.829358
f3d171662f3dbe20170faf7728d8e91c,livemint_markets,Sebi may cut non-expiry day margins to boost longer-term derivatives trading,"This move could deepen the derivatives markets, where most of the trading by large, high-frequency and proprietary traders as well as individual investors takes place on weekly option contracts' expiry.",https://www.livemint.com/market/sebi-margin-rationalisation-equity-derivatives-11765548891095.html,"Sat, 13 Dec 2025 13:28:24 +0530",GENERAL,2025-12-14T23:25:40.829407
